Heart,Intervention,NumClips,Pressure,FlowRate,Pin,Force,ForceDifference,PressureDifference,FlowDifference,ClipOrder,Treatment,AnnularArea,AnnularPerimeter,SLDiameter,APDiameter,CoaptationGapArea,Leaflet,LeafletArea,LeafletPerimeter,LeafletHeight,LeafletWidth
11,Control,0,34.5621688884972,51.4925497882028,6,-0.0576688730945196,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,6,-0.0576688730945196,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,6,-0.0576688730945196,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
11,Control,0,34.5621688884972,51.4925497882028,7,0.0286346256430412,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,7,0.0286346256430412,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,7,0.0286346256430412,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
11,Control,0,34.5621688884972,51.4925497882028,8,-0.575996371012392,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Septal,464.588167666957,111.948750184331,19.9873711296691,22.2119754893545
11,Control,0,34.5621688884972,51.4925497882028,8,-0.575996371012392,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Anterior,595.836748025921,125.979301641594,20.050171708137,25.2947078634318
11,Control,0,34.5621688884972,51.4925497882028,8,-0.575996371012392,0,0,0,None,0,1281.3309411947,130.878104467544,36.2162170972778,41.240765982097,2.01512021399784,Posterior,515.093516691711,122.229058257574,21.3710507766213,13.410409661857
12,Control,0,36.5252322012335,55.0776626135344,1,-0.615057716038225,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,1,-0.615057716038225,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,1,-0.615057716038225,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,2,-0.749992613877712,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,2,-0.749992613877712,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,2,-0.749992613877712,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,3,-0.0676734030212924,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,3,-0.0676734030212924,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,3,-0.0676734030212924,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,4,-0.0801638134214017,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,4,-0.0801638134214017,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,4,-0.0801638134214017,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,5,-0.357995438442322,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,5,-0.357995438442322,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,5,-0.357995438442322,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,6,-0.278125125607566,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
12,Control,0,36.5252322012335,55.0776626135344,6,-0.278125125607566,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Anterior,654.783636275052,136.883426453721,20.2045219074615,23.0377681385498
12,Control,0,36.5252322012335,55.0776626135344,6,-0.278125125607566,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Posterior,571.924230019731,133.94514114377,21.4077647364308,13.667400131237
12,Control,0,36.5252322012335,55.0776626135344,7,-0.0626359083128953,0,0,0,None,0,1726.65431987869,150.646691566343,45.4137073719331,50.2491204912085,11.1079976427262,Septal,382.766964698025,99.6140585619361,18.2265406217927,19.8576632846828
